plane u v itype typecode x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld isSiPM engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
34 9 4 FO ML-F3C 1180.330 485.390 0.000 6 1264.100 437.000 1264.100 533.800 1180.300 582.100 1096.500 533.800 1096.500 437.000 1180.300 388.600 1264.100 437.000 1 0.666 2.000 0.231 1.000 0.231 1.000 12 1 False 3 3.600 0 22.354 0 3409040 3409040 0 2 1 1 PP0(CE-)L34/C01_FO_1 PP0(CE-)L34/C01_FO_3 A A PP1(CE-)3_FO_1_12 PP1(CE-)3_FO_1_24 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
34 9 5 FO ML-F3C 1094.350 634.320 0.000 6 1178.200 585.900 1178.200 682.700 1094.400 731.100 1010.500 682.700 1010.500 585.900 1094.400 537.500 1178.200 585.900 2 0.665 2.000 0.232 1.000 0.232 1.000 11 1 False 3 3.600 0 30.098 0 3409050 3409050 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
34 9 6 FO ML-F3C 1010.520 779.500 4.000 6 1094.400 731.100 1094.400 827.900 1010.500 876.200 926.700 827.900 926.700 731.100 1010.500 682.700 1094.400 731.100 2 0.663 2.000 0.232 1.000 0.231 1.000 11 0 True 3 3.600 0 37.646 0 3409060 3409060 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
34 9 7 FO ML-F3C 926.700 924.670 4.000 6 1010.500 876.200 1010.500 973.100 926.700 1021.500 842.900 973.100 842.900 876.200 926.700 827.900 1010.500 876.200 2 0.662 2.000 0.230 1.000 0.229 1.000 10 0 False 3 3.600 0 44.937 0 3409070 3409070 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
34 9 8 FO ML-F3C 842.880 1069.860 4.000 6 926.700 1021.500 926.700 1118.200 842.900 1166.700 759.100 1118.200 759.100 1021.500 842.900 973.100 926.700 1021.500 2 0.660 2.000 0.229 1.000 0.228 1.000 9 0 False 3 3.600 0 51.767 0 3409080 3409080 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
34 9 9 FOe ML-F3C 759.060 1215.040 4.000 6 842.900 1166.700 842.900 1263.400 759.100 1311.900 675.300 1263.400 675.300 1166.700 759.100 1118.200 842.900 1166.700 2 0.657 2.000 0.226 1.000 0.226 1.000 8 0 False 3 3.600 0 58.006 0 3409090 3409090 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
34 9 10 aOeB ML-B3C 672.720 1361.680 1.000 4 756.600 1313.300 588.900 1410.000 588.900 1313.300 672.800 1264.900 756.600 1313.300 0.000 0.000 0.000 0.000 3 0.651 2.000 0.148 1.000 0.148 1.000 7 1 False 3 3.600 0 63.709 0 3409100 3409100 0 2 1 1 PP0(CE-)L34/C03_FO_1 PP0(CE-)L34/C03_FO_3 A A PP1(CE-)9_FO_1_12 PP1(CE-)9_FO_1_24 Ap Ap PPFO(CE-)X5_15 DAQ_2_3
34 10 2 aOeB ML-B3C 1515.610 195.030 0.000 4 1515.600 98.300 1515.600 291.800 1431.700 243.400 1431.700 146.600 1515.600 98.300 0.000 0.000 0.000 0.000 1 0.647 2.000 0.148 1.000 0.148 1.000 14 1 False 3 3.600 0 7.333 0 3410020 3410020 0 2 1 1 PP0(CE-)L34/C01_FO_1 PP0(CE-)L34/C01_FO_3 A A PP1(CE-)3_FO_1_12 PP1(CE-)3_FO_1_24 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
34 10 3 bOeRL ML-53C 1431.790 340.210 2.000 5 1515.600 291.800 1431.700 437.000 1347.900 388.600 1347.900 291.800 1431.700 243.400 1515.600 291.800 0.000 0.000 1 0.655 2.000 0.199 1.000 0.199 1.000 13 1 False 3 3.600 0 13.366 0 3410030 3410030 0 2 1 1 PP0(CE-)L34/C01_FO_1 PP0(CE-)L34/C01_FO_3 A A PP1(CE-)3_FO_1_12 PP1(CE-)3_FO_1_24 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
34 10 4 FOe ML-F3C 1347.970 485.390 0.000 6 1431.700 437.000 1431.700 533.800 1347.900 582.100 1264.100 533.800 1264.100 437.000 1347.900 388.600 1431.700 437.000 1 0.655 2.000 0.226 1.000 0.226 1.000 12 1 False 3 3.600 0 19.803 0 3410040 3410040 0 2 1 1 PP0(CE-)L34/C01_FO_1 PP0(CE-)L34/C01_FO_3 A A PP1(CE-)3_FO_1_12 PP1(CE-)3_FO_1_24 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
34 10 5 FOe ML-F3C 1264.150 630.570 4.000 6 1347.900 582.100 1347.900 679.000 1264.100 727.300 1180.300 679.000 1180.300 582.100 1264.100 533.800 1347.900 582.100 1 0.653 2.000 0.251 1.000 0.251 1.000 12 1 False 3 3.600 0 26.510 0 3410050 3410050 0 2 1 1 PP0(CE-)L34/C01_FO_1 PP0(CE-)L34/C01_FO_3 A A PP1(CE-)3_FO_1_12 PP1(CE-)3_FO_1_24 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
34 10 6 FOe ML-F3C 1178.170 779.500 0.000 6 1262.000 731.100 1262.000 827.900 1178.200 876.200 1094.400 827.900 1094.400 731.100 1178.200 682.700 1262.000 731.100 2 0.657 2.000 0.251 1.000 0.251 1.000 11 0 False 3 3.600 0 33.489 0 3410060 3410060 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
34 10 7 FOe ML-F3C 1094.350 924.670 4.000 6 1178.200 876.200 1178.200 973.100 1094.400 1021.500 1010.500 973.100 1010.500 876.200 1094.400 827.900 1178.200 876.200 2 0.656 2.000 0.250 1.000 0.250 1.000 11 0 False 3 3.600 0 40.196 0 3410070 3410070 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
34 10 8 bOeLR ML-53C 1010.520 1069.860 2.000 5 1094.400 1021.500 1010.500 1166.700 926.700 1118.200 926.700 1021.500 1010.500 973.100 1094.400 1021.500 0.000 0.000 2 0.657 2.000 0.200 1.000 0.200 1.000 10 0 False 3 3.600 0 46.634 0 3410080 3410080 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
34 10 9 aOeT ML-T3C 926.700 1215.040 4.000 4 1010.500 1166.700 842.900 1263.400 842.900 1166.700 926.700 1118.200 1010.500 1166.700 0.000 0.000 0.000 0.000 2 0.648 2.000 0.148 1.000 0.148 1.000 9 0 False 3 3.600 0 52.668 0 3410090 3410090 0 2 1 1 PP0(CE-)L34/C02_FO_1 PP0(CE-)L34/C02_FO_3 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
35 0 2 aMeB ML-B2C -169.800 393.810 5.000 4 -253.700 345.500 -86.000 442.200 -169.800 490.600 -253.700 442.200 -253.700 345.500 0.000 0.000 0.000 0.000 4 0.790 2.000 0.413 1.000 0.413 1.000 0 1 False 3 3.600 0 113.324 0 3500020 3500020 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 0 3 FM ML-F3C -253.620 538.990 5.000 6 -253.700 442.200 -169.800 490.600 -169.800 587.300 -253.700 635.800 -337.500 587.300 -337.500 490.600 -253.700 442.200 4 0.772 2.000 0.538 1.000 0.502 1.000 0 1 False 3 3.600 0 115.199 0 3500030 3500030 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 0 4 FO ML-F3C -337.440 684.160 5.000 6 -337.500 587.300 -253.700 635.800 -253.700 732.500 -337.500 781.000 -421.300 732.500 -421.300 635.800 -337.500 587.300 4 0.723 2.000 0.325 1.000 0.310 1.000 0 1 False 3 3.600 0 116.253 0 3500040 3500040 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 0 5 FO ML-F3C -421.260 829.340 5.000 6 -421.300 732.500 -337.500 781.000 -337.500 877.700 -421.300 926.100 -505.100 877.700 -505.100 781.000 -421.300 732.500 4 0.693 2.000 0.263 1.000 0.260 1.000 0 1 False 3 3.600 0 116.928 0 3500050 3500050 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 0 6 FO ML-F3C -505.080 974.530 5.000 6 -505.100 877.700 -421.300 926.100 -421.300 1023.000 -505.100 1071.300 -588.900 1023.000 -588.900 926.100 -505.100 877.700 4 0.669 2.000 0.241 1.000 0.240 1.000 0 0 True 3 3.600 0 117.397 0 3500060 3500060 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 0 7 FO ML-F3C -588.900 1119.710 5.000 6 -588.900 1023.000 -505.100 1071.300 -505.100 1168.100 -588.900 1216.500 -672.800 1168.100 -672.800 1071.300 -588.900 1023.000 4 0.662 2.000 0.229 1.000 0.229 1.000 0 0 False 3 3.600 0 117.742 0 3500070 3500070 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 0 8 FOe ML-F3C -672.720 1264.890 5.000 6 -672.800 1168.100 -588.900 1216.500 -588.900 1313.300 -672.800 1361.700 -756.600 1313.300 -756.600 1216.500 -672.800 1168.100 4 0.655 2.000 0.224 1.000 0.224 1.000 0 0 False 3 3.600 0 118.006 0 3500080 3500080 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 1 3 FMe ML-F2C -85.980 538.990 5.000 6 -86.000 442.200 -2.200 490.600 -2.200 587.300 -86.000 635.800 -169.800 587.300 -169.800 490.600 -86.000 442.200 4 0.815 2.000 0.588 1.000 0.548 1.000 1 1 False 3 3.600 0 99.063 0 3501030 3501030 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 1 4 FM ML-F3C -169.800 684.160 5.000 6 -169.800 587.300 -86.000 635.800 -86.000 732.500 -169.800 781.000 -253.700 732.500 -253.700 635.800 -169.800 587.300 4 0.746 2.000 0.412 1.000 0.379 1.000 1 1 False 3 3.600 0 103.938 0 3501040 3501040 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 1 5 FO ML-F3C -253.620 829.340 5.000 6 -253.700 732.500 -169.800 781.000 -169.800 877.700 -253.700 926.100 -337.500 877.700 -337.500 781.000 -253.700 732.500 4 0.712 2.000 0.280 1.000 0.274 1.000 1 1 False 3 3.600 0 107.004 0 3501050 3501050 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 1 6 FO ML-F3C -337.440 974.530 5.000 6 -337.500 877.700 -253.700 926.100 -253.700 1023.000 -337.500 1071.300 -421.300 1023.000 -421.300 926.100 -337.500 877.700 4 0.678 2.000 0.247 1.000 0.245 1.000 1 1 False 3 3.600 0 109.099 0 3501060 3501060 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 1 7 FO ML-F3C -421.260 1119.710 5.000 6 -421.300 1023.000 -337.500 1071.300 -337.500 1168.100 -421.300 1216.500 -505.100 1168.100 -505.100 1071.300 -421.300 1023.000 4 0.667 2.000 0.233 1.000 0.232 1.000 1 0 True 3 3.600 0 110.617 0 3501070 3501070 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 1 8 FO ML-F3C -505.080 1264.890 5.000 6 -505.100 1168.100 -421.300 1216.500 -421.300 1313.300 -505.100 1361.700 -588.900 1313.300 -588.900 1216.500 -505.100 1168.100 4 0.656 2.000 0.226 1.000 0.225 1.000 1 0 False 3 3.600 0 111.767 0 3501080 3501080 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 1 9 aOeT ML-T3C -588.900 1410.070 5.000 4 -505.100 1458.500 -672.800 1361.700 -588.900 1313.300 -505.100 1361.700 -505.100 1458.500 0.000 0.000 0.000 0.000 4 0.647 2.000 0.147 1.000 0.147 1.000 1 0 False 3 3.600 0 112.667 0 3501090 3501090 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 0 J8 TM-J8 1644.067 116.942 0.000 4 1537.050 0.000 1513.699 266.906 1802.366 317.806 1830.170 0.000 1537.050 0.000 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5000 0 False 1 1.200 0 5.000 0 13502000 13502000 1 1 1 1 PP0(CE-)L35/C01_FO_1 PP0(CE-)L35/C01_FO_3 A A PP1(CE-)3_FO_1_13 PP1(CE-)3_FO_1_25 Ap Ap PPFO(CE-)X5_2 DAQ_1_1
35 2 1 J8 TM-J8 1598.783 400.655 0.000 4 1513.699 266.906 1444.355 525.702 1719.797 625.955 1802.366 317.806 1513.699 266.906 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5001 0 False 1 1.200 0 15.000 0 13502010 13502010 1 1 1 1 PP0(CE-)L35/C01_FO_1 PP0(CE-)L35/C01_FO_3 A A PP1(CE-)3_FO_1_13 PP1(CE-)3_FO_1_25 Ap Ap PPFO(CE-)X5_2 DAQ_1_1
35 2 2 aMeT ML-T2C 169.800 393.810 1.000 4 86.000 442.200 253.700 345.500 253.700 442.200 169.800 490.600 86.000 442.200 0.000 0.000 0.000 0.000 3 0.784 2.000 0.416 1.000 0.416 1.000 7 0 False 3 3.600 0 66.676 0 3502020 3502020 0 2 1 1 PP0(CE-)L35/C03_FO_1 PP0(CE-)L35/C03_FO_3 A A PP1(CE-)9_FO_1_13 PP1(CE-)9_FO_1_25 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
35 2 2 J8 TM-J8 1504.921 672.194 0.000 4 1444.355 525.702 1331.124 768.525 1584.974 915.085 1719.797 625.955 1444.355 525.702 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5002 0 False 1 1.200 0 25.000 0 13502020 13502020 1 1 1 1 PP0(CE-)L35/C01_FO_2 PP0(CE-)L35/C01_FO_3 B A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_25 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
35 2 3 FMe ML-F2C 85.980 538.990 1.000 6 86.000 442.200 169.800 490.600 169.800 587.300 86.000 635.800 2.200 587.300 2.200 490.600 86.000 442.200 3 0.806 2.000 0.587 1.000 0.547 1.000 6 0 False 3 3.600 0 80.937 0 3502030 3502030 0 2 1 1 PP0(CE-)L35/C03_FO_1 PP0(CE-)L35/C03_FO_3 A A PP1(CE-)9_FO_1_13 PP1(CE-)9_FO_1_25 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
35 2 3 J8 TM-J8 1365.333 923.308 0.000 4 1331.124 768.525 1177.449 987.997 1401.992 1176.411 1584.974 915.085 1331.124 768.525 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5100 0 False 1 1.200 0 35.000 0 13502030 13502030 1 1 1 1 PP0(CE-)L35/C02_FO_1 PP0(CE-)L35/C02_FO_3 A A PP1(CE-)5_FO_2_12 PP1(CE-)5_FO_2_22 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
35 2 4 FM ML-F3C -2.160 684.160 5.000 6 -2.200 587.300 81.600 635.800 81.600 732.500 -2.200 781.000 -86.000 732.500 -86.000 635.800 -2.200 587.300 4 0.740 2.000 0.439 1.000 0.404 1.000 2 1 False 3 3.600 0 90.181 0 3502040 3502040 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 4 J8 TM-J8 1184.259 1146.369 0.000 4 1177.449 987.997 987.997 1177.449 1176.411 1401.992 1401.992 1176.411 1177.449 987.997 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5101 0 False 1 1.200 0 45.000 0 13502040 13502040 1 1 1 1 PP0(CE-)L35/C02_FO_1 PP0(CE-)L35/C02_FO_3 A A PP1(CE-)5_FO_2_12 PP1(CE-)5_FO_2_22 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
35 2 5 FO ML-F3C -85.980 829.340 5.000 6 -86.000 732.500 -2.200 781.000 -2.200 877.700 -86.000 926.100 -169.800 877.700 -169.800 781.000 -86.000 732.500 4 0.711 2.000 0.293 1.000 0.284 1.000 2 1 False 3 3.600 0 95.919 0 3502050 3502050 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 5 J8 TM-J8 967.203 1334.597 0.000 4 987.997 1177.449 768.525 1331.124 915.085 1584.974 1176.411 1401.992 987.997 1177.449 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5102 0 False 1 1.200 0 55.000 0 13502050 13502050 1 1 1 1 PP0(CE-)L35/C02_FO_2 PP0(CE-)L35/C02_FO_3 B A PP1(CE-)5_FO_2_11 PP1(CE-)5_FO_2_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
35 2 6 FO ML-F3C -169.800 974.530 5.000 6 -169.800 877.700 -86.000 926.100 -86.000 1023.000 -169.800 1071.300 -253.700 1023.000 -253.700 926.100 -169.800 877.700 4 0.682 2.000 0.252 1.000 0.250 1.000 2 1 False 3 3.600 0 99.884 0 3502060 3502060 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 6 J8 TM-J8 720.758 1482.275 0.000 4 768.525 1331.124 525.702 1444.355 625.955 1719.797 915.085 1584.974 768.525 1331.124 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5200 0 False 1 1.200 0 65.000 0 13502060 13502060 1 1 1 1 PP0(CE-)L35/C03_FO_1 PP0(CE-)L35/C03_FO_3 A A PP1(CE-)9_FO_1_13 PP1(CE-)9_FO_1_25 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
35 2 7 FO ML-F3C -253.620 1119.710 5.000 6 -253.700 1023.000 -169.800 1071.300 -169.800 1168.100 -253.700 1216.500 -337.500 1168.100 -337.500 1071.300 -253.700 1023.000 4 0.666 2.000 0.236 1.000 0.236 1.000 2 0 True 3 3.600 0 102.762 0 3502070 3502070 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 7 J8 TM-J8 452.414 1584.914 0.000 4 525.702 1444.355 266.906 1513.699 317.806 1802.366 625.955 1719.797 525.702 1444.355 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5201 0 False 1 1.200 0 75.000 0 13502070 13502070 1 1 1 1 PP0(CE-)L35/C03_FO_1 PP0(CE-)L35/C03_FO_3 A A PP1(CE-)9_FO_1_13 PP1(CE-)9_FO_1_25 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
35 2 8 FO ML-F3C -337.440 1264.890 5.000 6 -337.500 1168.100 -253.700 1216.500 -253.700 1313.300 -337.500 1361.700 -421.300 1313.300 -421.300 1216.500 -337.500 1168.100 4 0.657 2.000 0.228 1.000 0.228 1.000 2 0 False 3 3.600 0 104.937 0 3502080 3502080 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 8 J8 TM-J8 170.324 1639.397 0.000 4 266.906 1513.699 0.000 1537.050 0.000 1830.170 317.806 1802.366 266.906 1513.699 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5202 0 False 1 1.200 0 85.000 0 13502080 13502080 1 1 1 1 PP0(CE-)L35/C03_FO_2 PP0(CE-)L35/C03_FO_3 B A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_25 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
35 2 9 bOeLR ML-53C -421.260 1410.070 3.000 5 -337.500 1458.500 -505.100 1458.500 -505.100 1361.700 -421.300 1313.300 -337.500 1361.700 -337.500 1458.500 0.000 0.000 4 0.652 2.000 0.198 1.000 0.198 1.000 2 0 False 3 3.600 0 106.634 0 3502090 3502090 0 2 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 9 J8 TM-J8 -116.942 1644.067 0.000 4 0.000 1537.050 -266.906 1513.699 -317.806 1802.366 0.000 1830.170 0.000 1537.050 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5300 0 False 1 1.200 0 95.000 0 13502090 13502090 1 1 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 10 J8 TM-J8 -400.655 1598.783 0.000 4 -266.906 1513.699 -525.702 1444.355 -625.955 1719.797 -317.806 1802.366 -266.906 1513.699 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5301 0 False 1 1.200 0 105.000 0 13502100 13502100 1 1 1 1 PP0(CE-)L35/C04_FO_1 PP0(CE-)L35/C04_FO_3 A A PP1(CE-)11_FO_2_12 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
35 2 11 J8 TM-J8 -672.194 1504.921 0.000 4 -525.702 1444.355 -768.525 1331.124 -915.085 1584.974 -625.955 1719.797 -525.702 1444.355 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5302 0 False 1 1.200 0 115.000 0 13502110 13502110 1 1 1 1 PP0(CE-)L35/C04_FO_2 PP0(CE-)L35/C04_FO_3 B A PP1(CE-)11_FO_2_11 PP1(CE-)11_FO_2_22 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
35 3 0 FMe ML-F2C 509.760 98.240 0.000 6 509.700 1.500 593.500 49.800 593.500 146.600 509.700 195.000 425.900 146.600 425.900 49.800 509.700 1.500 1 0.849 2.000 0.634 1.000 0.580 1.000 14 0 False 3 3.600 0 10.908 0 3503000 3503000 0 2 1 1 PP0(CE-)L35/C01_FO_1 PP0(CE-)L35/C01_FO_3 A A PP1(CE-)3_FO_1_13 PP1(CE-)3_FO_1_25 Ap Ap PPFO(CE-)X5_2 DAQ_1_1
35 3 0 K6 TM-K6 1920.662 136.012 0.000 4 1830.170 0.000 1802.366 317.806 2054.457 362.256 2086.150 0.000 1830.170 0.000 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5000 0 True 1 1.200 0 5.000 0 13503000 13503000 1 1 1 1 PP0(CE-)L35/C01_FO_1 PP0(CE-)L35/C01_FO_3 A A PP1(CE-)3_FO_1_13 PP1(CE-)3_FO_1_25 Ap Ap PPFO(CE-)X5_2 DAQ_1_1
35 3 1 bOMeLR ML-52C 423.780 247.170 5.000 5 340.000 295.500 423.800 150.400 507.600 198.700 507.600 295.500 423.800 344.000 340.000 295.500 0.000 0.000 2 0.827 2.000 0.563 1.000 0.563 1.000 15 1 False 3 3.600 0 30.253 0 3503010 3503010 0 2 1 1 PP0(CE-)L35/C02_FO_1 PP0(CE-)L35/C02_FO_3 A A PP1(CE-)5_FO_2_12 PP1(CE-)5_FO_2_22 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
35 3 1 K6 TM-K6 1867.865 467.466 0.000 4 1802.366 317.806 1719.797 625.955 1960.340 713.505 2054.457 362.256 1802.366 317.806 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5001 0 True 1 1.200 0 15.000 0 13503010 13503010 1 1 1 1 PP0(CE-)L35/C01_FO_1 PP0(CE-)L35/C01_FO_3 A A PP1(CE-)3_FO_1_13 PP1(CE-)3_FO_1_25 Ap Ap PPFO(CE-)X5_2 DAQ_1_1
